2017-04-11 14:44:06 status half-configured init-system-helpers:all 1.29ubuntu1
2017-04-11 14:44:06 status installed init-system-helpers:all 1.29ubuntu1
2017-04-11 14:44:06 configure sysvinit-utils:i386 2.88dsf-59.3ubuntu2 <none>
2017-04-11 14:44:06 status unpacked sysvinit-utils:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:06 status half-configured sysvinit-utils:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:06 status installed sysvinit-utils:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:06 configure sysv-rc:all 2.88dsf-59.3ubuntu2 <none>
2017-04-11 14:44:06 status unpacked sysv-rc:all 2.88dsf-59.3ubuntu2
2017-04-11 14:44:06 status half-configured sysv-rc:all 2.88dsf-59.3ubuntu2
2017-04-11 14:44:06 status installed sysv-rc:all 2.88dsf-59.3ubuntu2
2017-04-11 14:44:06 configure libpam0g:i386 1.1.8-3.2ubuntu2 <none>
2017-04-11 14:44:06 status unpacked libpam0g:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:06 status half-configured libpam0g:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:06 status installed libpam0g:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:06 configure locales:all 2.23-0ubuntu3 <none>
2017-04-11 14:44:06 status unpacked locales:all 2.23-0ubuntu3
2017-04-11 14:44:06 status unpacked locales:all 2.23-0ubuntu3
2017-04-11 14:44:06 status half-configured locales:all 2.23-0ubuntu3
2017-04-11 14:44:07 status installed locales:all 2.23-0ubuntu3
2017-04-11 14:44:07 configure libpam-modules-bin:i386 1.1.8-3.2ubuntu2 <none>
2017-04-11 14:44:07 status unpacked libpam-modules-bin:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status half-configured libpam-modules-bin:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status installed libpam-modules-bin:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 configure bash:i386 4.3-14ubuntu1 <none>
2017-04-11 14:44:07 status unpacked bash:i386 4.3-14ubuntu1
2017-04-11 14:44:07 status unpacked bash:i386 4.3-14ubuntu1
2017-04-11 14:44:07 status unpacked bash:i386 4.3-14ubuntu1
2017-04-11 14:44:07 status unpacked bash:i386 4.3-14ubuntu1
2017-04-11 14:44:07 status unpacked bash:i386 4.3-14ubuntu1
2017-04-11 14:44:07 status half-configured bash:i386 4.3-14ubuntu1
2017-04-11 14:44:07 status installed bash:i386 4.3-14ubuntu1
2017-04-11 14:44:07 configure libpam-modules:i386 1.1.8-3.2ubuntu2 <none>
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status half-configured libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status installed libpam-modules:i386 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 configure libpam-runtime:all 1.1.8-3.2ubuntu2 <none>
2017-04-11 14:44:07 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-11 14:44:07 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-11 14:44:08 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-11 14:44:08 status half-configured libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-11 14:44:08 status installed libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-11 14:44:08 configure passwd:i386 1:4.2-3.1ubuntu5 <none>
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status half-configured passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status installed passwd:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 configure login:i386 1:4.2-3.1ubuntu5 <none>
2017-04-11 14:44:08 status unpacked login:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked login:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked login:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked login:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status unpacked login:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status half-configured login:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 status installed login:i386 1:4.2-3.1ubuntu5
2017-04-11 14:44:08 configure adduser:all 3.113+nmu3ubuntu4 <none>
2017-04-11 14:44:08 status unpacked adduser:all 3.113+nmu3ubuntu4
2017-04-11 14:44:08 status unpacked adduser:all 3.113+nmu3ubuntu4
2017-04-11 14:44:08 status half-configured adduser:all 3.113+nmu3ubuntu4
2017-04-11 14:44:08 status installed adduser:all 3.113+nmu3ubuntu4
2017-04-11 14:44:08 configure libuuid1:i386 2.27.1-6ubuntu3 <none>
2017-04-11 14:44:08 status unpacked libuuid1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status half-configured libuuid1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status installed libuuid1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 configure libblkid1:i386 2.27.1-6ubuntu3 <none>
2017-04-11 14:44:08 status unpacked libblkid1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status half-configured libblkid1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status installed libblkid1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 configure libmount1:i386 2.27.1-6ubuntu3 <none>
2017-04-11 14:44:08 status unpacked libmount1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status half-configured libmount1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status installed libmount1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 configure libcryptsetup4:i386 2:1.6.6-5ubuntu2 <none>
2017-04-11 14:44:08 status unpacked libcryptsetup4:i386 2:1.6.6-5ubuntu2
2017-04-11 14:44:08 status half-configured libcryptsetup4:i386 2:1.6.6-5ubuntu2
2017-04-11 14:44:08 status installed libcryptsetup4:i386 2:1.6.6-5ubuntu2
2017-04-11 14:44:08 configure mount:i386 2.27.1-6ubuntu3 <none>
2017-04-11 14:44:08 status unpacked mount:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status half-configured mount:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status installed mount:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 configure libfdisk1:i386 2.27.1-6ubuntu3 <none>
2017-04-11 14:44:08 status unpacked libfdisk1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status half-configured libfdisk1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 status installed libfdisk1:i386 2.27.1-6ubuntu3
2017-04-11 14:44:08 configure initscripts:i386 2.88dsf-59.3ubuntu2 <none>
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status unpacked initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:08 status half-configured initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:09 status installed initscripts:i386 2.88dsf-59.3ubuntu2
2017-04-11 14:44:09 configure util-linux:i386 2.27.1-6ubuntu3 <none>
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status unpacked util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status half-configured util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 status installed util-linux:i386 2.27.1-6ubuntu3
2017-04-11 14:44:09 configure e2fsprogs:i386 1.42.13-1ubuntu1 <none>
2017-04-11 14:44:09 status unpacked e2fsprogs:i386 1.42.13-1ubuntu1
2017-04-11 14:44:09 status unpacked e2fsprogs:i386 1.42.13-1ubuntu1
2017-04-11 14:44:09 status half-configured e2fsprogs:i386 1.42.13-1ubuntu1
2017-04-11 14:44:09 status installed e2fsprogs:i386 1.42.13-1ubuntu1
2017-04-11 14:44:09 configure procps:i386 2:3.3.10-4ubuntu2 <none>
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status unpacked procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status half-configured procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 status installed procps:i386 2:3.3.10-4ubuntu2
2017-04-11 14:44:09 configure systemd:i386 229-4ubuntu4 <none>
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status unpacked systemd:i386 229-4ubuntu4
2017-04-11 14:44:09 status half-configured systemd:i386 229-4ubuntu4
2017-04-11 14:44:10 status installed systemd:i386 229-4ubuntu4
2017-04-11 14:44:10 configure systemd-sysv:i386 229-4ubuntu4 <none>
2017-04-11 14:44:10 status unpacked systemd-sysv:i386 229-4ubuntu4
2017-04-11 14:44:10 status half-configured systemd-sysv:i386 229-4ubuntu4
2017-04-11 14:44:10 status installed systemd-sysv:i386 229-4ubuntu4
2017-04-11 14:44:10 configure init:i386 1.29ubuntu1 <none>
2017-04-11 14:44:10 status unpacked init:i386 1.29ubuntu1
2017-04-11 14:44:10 status half-configured init:i386 1.29ubuntu1
2017-04-11 14:44:10 status installed init:i386 1.29ubuntu1
2017-04-11 14:44:10 trigproc libc-bin:i386 2.23-0ubuntu3 <none>
2017-04-11 14:44:10 status half-configured libc-bin:i386 2.23-0ubuntu3
2017-04-11 14:44:10 status installed libc-bin:i386 2.23-0ubuntu3
2017-04-11 14:44:38 startup archives install
2017-04-11 14:44:38 install libexpat1:i386 <none> 2.1.0-7
2017-04-11 14:44:38 status half-installed libexpat1:i386 2.1.0-7
2017-04-11 14:44:38 status unpacked libexpat1:i386 2.1.0-7
2017-04-11 14:44:38 status unpacked libexpat1:i386 2.1.0-7
2017-04-11 14:44:38 install libpython3.5-minimal:i386 <none> 3.5.1-10
2017-04-11 14:44:38 status half-installed libpython3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:38 status unpacked libpython3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:38 status unpacked libpython3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:38 install libssl1.0.0:i386 <none> 1.0.2g-1ubuntu4
2017-04-11 14:44:38 status triggers-pending libc-bin:i386 2.23-0ubuntu3
2017-04-11 14:44:38 status half-installed libssl1.0.0:i386 1.0.2g-1ubuntu4
2017-04-11 14:44:38 status unpacked libssl1.0.0:i386 1.0.2g-1ubuntu4
2017-04-11 14:44:38 status unpacked libssl1.0.0:i386 1.0.2g-1ubuntu4
2017-04-11 14:44:38 install python3-minimal:i386 <none> 3.5.1-3
2017-04-11 14:44:38 status half-installed python3-minimal:i386 3.5.1-3
2017-04-11 14:44:38 status unpacked python3-minimal:i386 3.5.1-3
2017-04-11 14:44:38 status unpacked python3-minimal:i386 3.5.1-3
2017-04-11 14:44:38 install python3.5-minimal:i386 <none> 3.5.1-10
2017-04-11 14:44:38 status half-installed python3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 status unpacked python3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 status unpacked python3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 configure libexpat1:i386 2.1.0-7 2.1.0-7
2017-04-11 14:44:39 status unpacked libexpat1:i386 2.1.0-7
2017-04-11 14:44:39 status half-configured libexpat1:i386 2.1.0-7
2017-04-11 14:44:39 status installed libexpat1:i386 2.1.0-7
2017-04-11 14:44:39 configure libssl1.0.0:i386 1.0.2g-1ubuntu4 1.0.2g-1ubuntu4
2017-04-11 14:44:39 status unpacked libssl1.0.0:i386 1.0.2g-1ubuntu4
2017-04-11 14:44:39 status half-configured libssl1.0.0:i386 1.0.2g-1ubuntu4
2017-04-11 14:44:39 status installed libssl1.0.0:i386 1.0.2g-1ubuntu4
2017-04-11 14:44:39 configure libpython3.5-minimal:i386 3.5.1-10 3.5.1-10
2017-04-11 14:44:39 status unpacked libpython3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 status unpacked libpython3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 status half-configured libpython3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 status installed libpython3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 configure python3.5-minimal:i386 3.5.1-10 3.5.1-10
2017-04-11 14:44:39 status unpacked python3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 status half-configured python3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 status installed python3.5-minimal:i386 3.5.1-10
2017-04-11 14:44:39 configure python3-minimal:i386 3.5.1-3 3.5.1-3
2017-04-11 14:44:39 status unpacked python3-minimal:i386 3.5.1-3
2017-04-11 14:44:39 status half-configured python3-minimal:i386 3.5.1-3
2017-04-11 14:44:40 status installed python3-minimal:i386 3.5.1-3
2017-04-11 14:44:40 trigproc libc-bin:i386 2.23-0ubuntu3 <none>
2017-04-11 14:44:40 status half-configured libc-bin:i386 2.23-0ubuntu3
2017-04-11 14:44:40 status installed libc-bin:i386 2.23-0ubuntu3
2017-04-11 14:44:40 startup archives unpack
2017-04-11 14:44:40 install apt:i386 <none> 1.2.10ubuntu1
2017-04-11 14:44:40 status triggers-pending libc-bin:i386 2.23-0ubuntu3
2017-04-11 14:44:40 status half-installed apt:i386 1.2.10ubuntu1
2017-04-11 14:44:40 status unpacked apt:i386 1.2.10ubuntu1
2017-04-11 14:44:40 status unpacked apt:i386 1.2.10ubuntu1
2017-04-11 14:44:40 install apt-transport-https:i386 <none> 1.2.10ubuntu1
2017-04-11 14:44:40 status half-installed apt-transport-https:i386 1.2.10ubuntu1
2017-04-11 14:44:40 status unpacked apt-transport-https:i386 1.2.10ubuntu1
2017-04-11 14:44:40 status unpacked apt-transport-https:i386 1.2.10ubuntu1
2017-04-11 14:44:40 install apt-utils:i386 <none> 1.2.10ubuntu1
2017-04-11 14:44:40 status half-installed apt-utils:i386 1.2.10ubuntu1
2017-04-11 14:44:41 status unpacked apt-utils:i386 1.2.10ubuntu1
2017-04-11 14:44:41 status unpacked apt-utils:i386 1.2.10ubuntu1
2017-04-11 14:44:41 install busybox-initramfs:i386 <none> 1:1.22.0-15ubuntu1
2017-04-11 14:44:41 status half-installed busybox-initramfs:i386 1:1.22.0-15ubuntu1
2017-04-11 14:44:41 status unpacked busybox-initramfs:i386 1:1.22.0-15ubuntu1
2017-04-11 14:44:41 status unpacked busybox-initramfs:i386 1:1.22.0-15ubuntu1
2017-04-11 14:44:41 install bzip2:i386 <none> 1.0.6-8
2017-04-11 14:44:41 status half-installed bzip2:i386 1.0.6-8
2017-04-11 14:44:41 status unpacked bzip2:i386 1.0.6-8
2017-04-11 14:44:41 status unpacked bzip2:i386 1.0.6-8
2017-04-11 14:44:41 install console-setup:all <none> 1.108ubuntu15
2017-04-11 14:44:41 status half-installed console-setup:all 1.108ubuntu15
2017-04-11 14:44:41 status unpacked console-setup:all 1.108ubuntu15
2017-04-11 14:44:41 status unpacked console-setup:all 1.108ubuntu15
2017-04-11 14:44:41 install console-setup-linux:all <none> 1.108ubuntu15
2017-04-11 14:44:41 status half-installed console-setup-linux:all 1.108ubuntu15
2017-04-11 14:44:41 status unpacked console-setup-linux:all 1.108ubuntu15
2017-04-11 14:44:41 status unpacked console-setup-linux:all 1.108ubuntu15
2017-04-11 14:44:41 install cpio:i386 <none> 2.11+dfsg-5ubuntu1
2017-04-11 14:44:41 status half-installed cpio:i386 2.11+dfsg-5ubuntu1
2017-04-11 14:44:41 status unpacked cpio:i386 2.11+dfsg-5ubuntu1
2017-04-11 14:44:41 status unpacked cpio:i386 2.11+dfsg-5ubuntu1
2017-04-11 14:44:41 install cron:i386 <none> 3.0pl1-128ubuntu2
2017-04-11 14:44:41 status half-installed cron:i386 3.0pl1-128ubuntu2
2017-04-11 14:44:42 status triggers-pending systemd:i386 229-4ubuntu4
2017-04-11 14:44:42 status unpacked cron:i386 3.0pl1-128ubuntu2
2017-04-11 14:44:42 status unpacked cron:i386 3.0pl1-128ubuntu2
2017-04-11 14:44:42 install debconf-i18n:all <none> 1.5.58ubuntu1
2017-04-11 14:44:42 status half-installed debconf-i18n:all 1.5.58ubuntu1
2017-04-11 14:44:42 status unpacked debconf-i18n:all 1.5.58ubuntu1
2017-04-11 14:44:42 status unpacked debconf-i18n:all 1.5.58ubuntu1
2017-04-11 14:44:42 install dh-python:all <none> 2.20151103ubuntu1
2017-04-11 14:44:42 status half-installed dh-python:all 2.20151103ubuntu1
2017-04-11 14:44:42 status unpacked dh-python:all 2.20151103ubuntu1
2017-04-11 14:44:42 status unpacked dh-python:all 2.20151103ubuntu1
2017-04-11 14:44:42 install distro-info-data:all <none> 0.28
2017-04-11 14:44:42 status half-installed distro-info-data:all 0.28
2017-04-11 14:44:42 status unpacked distro-info-data:all 0.28
2017-04-11 14:44:42 status unpacked distro-info-data:all 0.28
2017-04-11 14:44:42 install eject:i386 <none> 2.1.5+deb1+cvs20081104-13.1
2017-04-11 14:44:42 status half-installed eject:i386 2.1.5+deb1+cvs20081104-13.1
2017-04-11 14:44:42 status unpacked eject:i386 2.1.5+deb1+cvs20081104-13.1
2017-04-11 14:44:42 status unpacked eject:i386 2.1.5+deb1+cvs20081104-13.1
2017-04-11 14:44:42 install file:i386 <none> 1:5.25-2ubuntu1
2017-04-11 14:44:42 status half-installed file:i386 1:5.25-2ubuntu1
2017-04-11 14:44:42 status unpacked file:i386 1:5.25-2ubuntu1
2017-04-11 14:44:42 status unpacked file:i386 1:5.25-2ubuntu1
2017-04-11 14:44:42 install gcc-5-base:i386 <none> 5.3.1-14ubuntu2
2017-04-11 14:44:42 status half-installed gcc-5-base:i386 5.3.1-14ubuntu2
2017-04-11 14:44:42 status unpacked gcc-5-base:i386 5.3.1-14ubuntu2
2017-04-11 14:44:42 status unpacked gcc-5-base:i386 5.3.1-14ubuntu2
2017-04-11 14:44:42 install gnupg:i386 <none> 1.4.20-1ubuntu3
2017-04-11 14:44:42 status half-installed gnupg:i386 1.4.20-1ubuntu3
2017-04-11 14:44:42 status unpacked gnupg:i386 1.4.20-1ubuntu3
2017-04-11 14:44:42 status unpacked gnupg:i386 1.4.20-1ubuntu3
2017-04-11 14:44:42 install gpgv:i386 <none> 1.4.20-1ubuntu3
2017-04-11 14:44:42 status half-installed gpgv:i386 1.4.20-1ubuntu3
2017-04-11 14:44:43 status unpacked gpgv:i386 1.4.20-1ubuntu3
2017-04-11 14:44:43 status unpacked gpgv:i386 1.4.20-1ubuntu3
2017-04-11 14:44:43 install ifupdown:i386 <none> 0.8.10ubuntu1
2017-04-11 14:44:43 status half-installed ifupdown:i386 0.8.10ubuntu1
2017-04-11 14:44:43 status unpacked ifupdown:i386 0.8.10ubuntu1
2017-04-11 14:44:43 status unpacked ifupdown:i386 0.8.10ubuntu1
2017-04-11 14:44:43 install initramfs-tools:all <none> 0.122ubuntu8
2017-04-11 14:44:43 status half-installed initramfs-tools:all 0.122ubuntu8
2017-04-11 14:44:43 status unpacked initramfs-tools:all 0.122ubuntu8
2017-04-11 14:44:43 status unpacked initramfs-tools:all 0.122ubuntu8
2017-04-11 14:44:43 install initramfs-tools-bin:i386 <none> 0.122ubuntu8
2017-04-11 14:44:43 status half-installed initramfs-tools-bin:i386 0.122ubuntu8
2017-04-11 14:44:43 status unpacked initramfs-tools-bin:i386 0.122ubuntu8
2017-04-11 14:44:43 status unpacked initramfs-tools-bin:i386 0.122ubuntu8
2017-04-11 14:44:43 install initramfs-tools-core:all <none> 0.122ubuntu8
2017-04-11 14:44:43 status half-installed initramfs-tools-core:all 0.122ubuntu8
2017-04-11 14:44:43 status unpacked initramfs-tools-core:all 0.122ubuntu8
2017-04-11 14:44:43 status unpacked initramfs-tools-core:all 0.122ubuntu8
2017-04-11 14:44:43 install iproute2:i386 <none> 4.3.0-1ubuntu3
2017-04-11 14:44:43 status half-installed iproute2:i386 4.3.0-1ubuntu3
2017-04-11 14:44:43 status unpacked iproute2:i386 4.3.0-1ubuntu3
2017-04-11 14:44:43 status unpacked iproute2:i386 4.3.0-1ubuntu3
2017-04-11 14:44:43 install iputils-ping:i386 <none> 3:20121221-5ubuntu2
2017-04-11 14:44:43 status half-installed iputils-ping:i386 3:20121221-5ubuntu2
2017-04-11 14:44:44 status unpacked iputils-ping:i386 3:20121221-5ubuntu2
2017-04-11 14:44:44 status unpacked iputils-ping:i386 3:20121221-5ubuntu2
2017-04-11 14:44:44 install isc-dhcp-client:i386 <none> 4.3.3-5ubuntu12
2017-04-11 14:44:44 status half-installed isc-dhcp-client:i386 4.3.3-5ubuntu12
2017-04-11 14:44:44 status unpacked isc-dhcp-client:i386 4.3.3-5ubuntu12
2017-04-11 14:44:44 status unpacked isc-dhcp-client:i386 4.3.3-5ubuntu12
2017-04-11 14:44:44 install isc-dhcp-common:i386 <none> 4.3.3-5ubuntu12
2017-04-11 14:44:44 status half-installed isc-dhcp-common:i386 4.3.3-5ubuntu12
2017-04-11 14:44:44 status unpacked isc-dhcp-common:i386 4.3.3-5ubuntu12
2017-04-11 14:44:44 status unpacked isc-dhcp-common:i386 4.3.3-5ubuntu12
2017-04-11 14:44:44 install kbd:i386 <none> 1.15.5-1ubuntu4
2017-04-11 14:44:44 status half-installed kbd:i386 1.15.5-1ubuntu4
2017-04-11 14:44:44 status unpacked kbd:i386 1.15.5-1ubuntu4
2017-04-11 14:44:44 status unpacked kbd:i386 1.15.5-1ubuntu4
2017-04-11 14:44:44 install keyboard-configuration:all <none> 1.108ubuntu15
2017-04-11 14:44:44 status half-installed keyboard-configuration:all 1.108ubuntu15
2017-04-11 14:44:44 status unpacked keyboard-configuration:all 1.108ubuntu15
2017-04-11 14:44:44 status unpacked keyboard-configuration:all 1.108ubuntu15
2017-04-11 14:44:44 install klibc-utils:i386 <none> 2.0.4-8ubuntu1
2017-04-11 14:44:44 status half-installed klibc-utils:i386 2.0.4-8ubuntu1
2017-04-11 14:44:44 status unpacked klibc-utils:i386 2.0.4-8ubuntu1
